youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source
"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)",LadyGagaVEVO,2018-09-27T16:30:01Z,1732735836,8441632,https://www.youtube.com/watch?v=bo_efYhYU2A,LadyGagaVEVO
Ed Sheeran - Photograph (Official Music Video),Ed Sheeran,2015-05-10T00:40:11Z,1418759828,7340243,https://www.youtube.com/watch?v=nSDgHBxUbVQ,Ed Sheeran
Steve Aoki - Waste It On Me feat. BTS (Lyric Video) [Ultra Music],Ultra Records,2018-10-25T14:01:19Z,62565684,1393427,https://www.youtube.com/watch?v=WP7duqy60h8,Ultra Records
งู้ยยยยยยยยยยย - โอ๊ต ปราโมทย์ feat UrboyTJ,KHOTKOOL MUSIC,2020-06-01T10:19:54Z,1168725,11520,https://www.youtube.com/watch?v=wDv2bARNjzw,KHOTKOOL MUSIC
"Share Lo Ma ( แชร์ โล มา ) Official MV - TWOPEE Southside Feat YoungOhm , JUU4E",Twopee Southside,2018-12-06T05:58:22Z,11401280,128429,https://www.youtube.com/watch?v=D-9i7q60jOs,Twopee Southside
scrubb - รอยยิ้ม (official music video),TERO MUSIC,2014-01-06T15:52:04Z,94594661,310174,https://www.youtube.com/watch?v=czvDyFfVoVU,TERO MUSIC
Khalid - Better (Official Video),KhalidVEVO,2018-11-09T05:00:03Z,1080832701,4642125,https://www.youtube.com/watch?v=x3bfa3DZ8JM,KhalidVEVO
Taki Taki,DJ Snake - Topic,2020-02-20T10:04:35Z,42152145,434131,https://www.youtube.com/watch?v=iH3uetMaaUc,DJ Snake - Topic
Zara Larsson - Ruin My Life (Official Music Video),ZaraLarssonMusicVEVO,2018-10-23T07:00:00Z,73531205,751331,https://www.youtube.com/watch?v=3OTjFqWcDQY,ZaraLarssonMusicVEVO
Red Velvet 레드벨벳 'RBB (Really Bad Boy)' MV,SMTOWN,2018-11-30T09:00:04Z,78466779,1957560,https://www.youtube.com/watch?v=IWJUPY-2EIM,SMTOWN
WINNER - 'MILLIONS' M/V,WINNER,2018-12-19T09:00:03Z,49659084,926179,https://www.youtube.com/watch?v=PALjhRpnfbk,WINNER
Imagine Dragons - Bad Liar,ImagineDragonsVEVO,2019-01-24T15:58:49Z,548079450,4911657,https://www.youtube.com/watch?v=I-QfPUz1es8,ImagineDragonsVEVO
Galaxy (feat. Kob The X Factor),D Gerrard - Topic,2017-11-23T15:00:12Z,9406167,20519,https://www.youtube.com/watch?v=0HE2ySAU4Kg,D Gerrard - Topic
Good Luck - Lipta Feat. Maiyarap [Official MV],LIPTAofficial,2018-07-09T10:06:40Z,29791655,109112,https://www.youtube.com/watch?v=K9hCzkipxNE,LIPTAofficial
BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,BLACKPINK,2018-06-15T09:00:05Z,2267904659,24207632,https://www.youtube.com/watch?v=IHNzOHi8sJs,BLACKPINK
[MV] SUNMI(선미) _ Siren(사이렌),1theK (원더케이),2018-09-04T09:00:07Z,68241982,1121881,https://www.youtube.com/watch?v=TNWMZIf7eSg,1theK (원더케이)
James Arthur - Say You Won't Let Go,JamesAVEVO,2016-09-09T07:00:00Z,1717868033,9212924,https://www.youtube.com/watch?v=0yW7w8F2TVA,JamesAVEVO
"GOT7 ""Miracle"" M/V",JYP Entertainment,2018-12-03T09:00:03Z,45043849,1172299,https://www.youtube.com/watch?v=RtRtLf84I2M,JYP Entertainment
ถ้าฉันหายไป (Skyline) - เอิ๊ต ภัทรวี [Official MV],Move Records,2018-02-20T11:59:28Z,71509269,309202,https://www.youtube.com/watch?v=sUVgKzzN9Zw,Move Records
Ed Sheeran - Photograph (Official Music Video),Ed Sheeran,2015-05-10T00:40:11Z,1418760407,7340242,https://www.youtube.com/watch?v=nSDgHBxUbVQ,Ed Sheeran
scrubb - รอยยิ้ม (official music video),TERO MUSIC,2014-01-06T15:52:04Z,94594975,310174,https://www.youtube.com/watch?v=czvDyFfVoVU,TERO MUSIC
Khalid - Better (Official Video),KhalidVEVO,2018-11-09T05:00:03Z,1080833943,4642127,https://www.youtube.com/watch?v=x3bfa3DZ8JM,KhalidVEVO
Imagine Dragons - Bad Liar,ImagineDragonsVEVO,2019-01-24T15:58:49Z,548079936,4911658,https://www.youtube.com/watch?v=I-QfPUz1es8,ImagineDragonsVEVO
Shawn Mendes - In My Blood,ShawnMendesVEVO,2018-04-24T16:00:01Z,362416180,3449786,https://www.youtube.com/watch?v=36tggrpRoTI,ShawnMendesVEVO
SHAED - Trampoline (Official Video),SHAEDVEVO,2018-12-05T21:32:31Z,83634567,1124745,https://www.youtube.com/watch?v=4h26oYuE2h0,SHAEDVEVO
BLACKPINK - '휘파람 (WHISTLE)' M/V,BLACKPINK,2016-08-08T11:17:08Z,913961044,10304982,https://www.youtube.com/watch?v=dISNgvVpWlo,BLACKPINK
YENTED - ถ้าหาก (If / High School Sweethearts) | (Official Music Video),YENTED,2018-08-17T09:05:09Z,13513794,82186,https://www.youtube.com/watch?v=8G7BfKc6MBc,YENTED
Lukas Graham - Love Someone [Official Music Video],Lukas Graham,2018-09-07T04:00:03Z,330178624,1915162,https://www.youtube.com/watch?v=dN44xpHjNxE,Lukas Graham
Billie Eilish - when the party's over (Official Music Video),BillieEilishVEVO,2018-10-25T16:00:14Z,956727109,13938021,https://www.youtube.com/watch?v=pbMwTqkKSps,BillieEilishVEVO
The Chainsmokers - Closer (Lyric) ft. Halsey,ChainsmokersVEVO,2016-07-29T07:00:02Z,3176186744,14378741,https://www.youtube.com/watch?v=PT2_F-1esPk,ChainsmokersVEVO
BLACKPINK 'See U Later' LYRICS (Color Coded Lyrics),Jaeguchi,2018-06-15T10:34:48Z,43345411,490719,https://www.youtube.com/watch?v=1-DJHEhxbiI,Jaeguchi
Room39 - เป็นทุกอย่าง [Official MV],LOVEiS+,2017-03-29T11:49:07Z,135595610,405748,https://www.youtube.com/watch?v=totIVAi9BUc,LOVEiS+
[MV] (G)I-DLE ((여자)아이들) _ LATATA,1theK (원더케이),2018-05-02T09:00:02Z,195998739,2230589,https://www.youtube.com/watch?v=9mQk7Evt6Vs,1theK (원더케이)
Charlie Puth - Attention [Official Video],Charlie Puth,2017-04-24T17:00:05Z,1636365682,11274063,https://www.youtube.com/watch?v=nfs8NYg7yQM,Charlie Puth
Girls' Generation-Oh!GG 소녀시대-Oh!GG '몰랐니 (Lil' Touch)' MV,SMTOWN,2018-09-05T09:00:09Z,169634151,2882185,https://www.youtube.com/watch?v=SdzLl-XpJt0,SMTOWN
BTS (방탄소년단) 'IDOL' Official MV,HYBE LABELS,2018-08-24T09:00:03Z,1317684911,21118266,https://www.youtube.com/watch?v=pBuZEGYXA6E,HYBE LABELS
Red Velvet 레드벨벳 'Power Up' MV,SMTOWN,2018-08-06T09:00:01Z,125924748,2074728,https://www.youtube.com/watch?v=aiHSVQy9xN8,SMTOWN
ครึ่งๆ กลางๆ - bodyslam「Official MV」,Genierock,2018-10-30T11:02:52Z,35677896,173872,https://www.youtube.com/watch?v=zrHO_Eo77UU,Genierock
POLYCAT - Chapter 2 เวลาเธอยิ้ม | you had me at hello [Official MV],SMALLROOM,2014-10-14T10:58:23Z,47973523,291398,https://www.youtube.com/watch?v=mVT1SNc_t2Q,SMALLROOM
[MV] MAMAMOO(마마무) _ Egotistic(너나 해),1theK (원더케이),2018-07-16T09:00:08Z,132292092,1838561,https://www.youtube.com/watch?v=pHtxTSiPh5I,1theK (원더케이)
POLYCAT - มันเป็นใคร | Alright [Official MV],SMALLROOM,2015-11-11T12:03:53Z,108947123,272314,https://www.youtube.com/watch?v=PFRJvHXaNBk,SMALLROOM
ILLSLICK - ถ้าเธอต้องเลือก [Official Lyrics Video],Illslick thelegandary,2018-03-07T13:00:25Z,517074582,1459654,https://www.youtube.com/watch?v=ePdyoX_B-nE,Illslick thelegandary
A Boogie Wit Da Hoodie - Look Back At It [Official Audio],A Boogie Wit da Hoodie,2018-12-07T05:00:01Z,195018483,1371289,https://www.youtube.com/watch?v=DmNfT-B7nlA,A Boogie Wit da Hoodie
Violette Wautier - Smoke (Audio),Violette Wautier,2018-10-26T02:08:17Z,93630646,745516,https://www.youtube.com/watch?v=dJMtC5lEd-E,Violette Wautier
[MV] SUNMI(선미) _ Gashina(가시나),1theK (원더케이),2017-08-22T03:00:00Z,181908719,2520776,https://www.youtube.com/watch?v=ur0hCdne2-s,1theK (원더케이)
ตู่ ภพธร : ถ้าหาก [Official MV] | HQ,LOVEiS+,2015-02-19T10:48:43Z,29086159,29609,https://www.youtube.com/watch?v=CAq0wVBuh2s,LOVEiS+
Max Jenmana – ไวน์ (Wine) | Official Video,Max Jenmana,2017-03-24T13:02:54Z,148744162,415129,https://www.youtube.com/watch?v=bYGfv-q8ECE,Max Jenmana
Bebe Rexha - I'm A Mess [Official Music Video],Bebe Rexha,2018-07-19T14:55:54Z,444256212,3884188,https://www.youtube.com/watch?v=LdH7aFjDzjI,Bebe Rexha
SHAUN feat. Conor Maynard - Way Back Home (Lyrics) Sam Feldt Edit,WaveMusic,2019-01-03T18:00:00Z,307150316,2532732,https://www.youtube.com/watch?v=1kehqCLudyg,WaveMusic
ROOM39 - หากวันนั้น | If Only [Official MV],LOVEiS+,2018-07-27T09:39:05Z,40346362,122654,https://www.youtube.com/watch?v=vuO7HNE_-qg,LOVEiS+
"Shawn Mendes, Zedd - Lost In Japan (Original + Remix)",ShawnMendesVEVO,2018-10-26T02:40:35Z,121142603,1940606,https://www.youtube.com/watch?v=SAWzXkV3hHo,ShawnMendesVEVO
Billie Eilish - lovely (with Khalid) (Karaoke Version),Sing King,2019-04-09T14:30:34Z,57824463,572875,https://www.youtube.com/watch?v=CGXeSUtbhFk,Sing King
The Parkinson - เพื่อนรัก (Dear Friend) | (OFFICIAL MV),Spicydisc,2016-05-24T13:00:00Z,87683823,300153,https://www.youtube.com/watch?v=EPZfaGPP3cA,Spicydisc
STAMP & วิโอเลต วอเทียร์ (Violette Wautier) - ฝันหวานอายจูบ [ Official Music Video ],Stamp&Jeri,2018-06-29T11:53:18Z,11224233,66029,https://www.youtube.com/watch?v=hLjoc3E_4Ns,Stamp&Jeri
เจ็บจนไม่เข้าใจ - PORTRAIT [ Official MV ],BOXX MUSIC,2017-02-16T12:54:40Z,89259941,244401,https://www.youtube.com/watch?v=RcnXyZQItJg,BOXX MUSIC
Fallin' All In You,Shawn Mendes - Topic,2018-05-24T11:16:44Z,59437797,388703,https://www.youtube.com/watch?v=D5P1R6CRsoM,Shawn Mendes - Topic
ร่มสีเทา - วัชราวลี [Official Audio],WHATCHARAWALEE - วัชราวลี,2011-12-03T14:39:28Z,167449340,445011,https://www.youtube.com/watch?v=P5VFTPL3Er4,WHATCHARAWALEE - วัชราวลี
[MV] MOMOLAND (모모랜드) _ BBoom BBoom (뿜뿜),1theK (원더케이),2018-01-03T09:00:01Z,651490771,5051204,https://www.youtube.com/watch?v=JQGRg8XBnB4,1theK (원더케이)
Room39 : หน่วง [Official MV],LOVEiS+,2011-06-28T09:26:36Z,73599890,278305,https://www.youtube.com/watch?v=-gg5ns2fd4U,LOVEiS+
เอาไว้ค่อยคุย (ttyl) - Gliss [Official Lyrics Video],BH BrickHouse,2018-08-15T11:06:22Z,111469643,366596,https://www.youtube.com/watch?v=kfxOrIHF94Y,BH BrickHouse
OG-ANIC : รู้ทั้งรู้  (ALL-KNOW) [Prod.by NINO],OG-ANIC,2018-06-22T06:08:35Z,198853052,878322,https://www.youtube.com/watch?v=1YK9AcbuwDI,OG-ANIC
Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV,SMTOWN,2017-11-17T09:00:03Z,250419380,3136587,https://www.youtube.com/watch?v=6uJf2IT2Zh8,SMTOWN
Kodak Black - ZEZE (feat. Travis Scott & Offset) [Official Audio],Kodak Black,2018-10-12T04:00:03Z,362270724,3033504,https://www.youtube.com/watch?v=mjaayCARwro,Kodak Black
Phum Viphurit - Lover Boy [Official Video],RatsRecords,2018-03-15T13:00:46Z,101754035,1156189,https://www.youtube.com/watch?v=8HnLRrQ3RS4,RatsRecords
วู่วาม (Unreleased version) - Season Five【OFFICIAL MV】,GMM GRAMMY OFFICIAL,2014-11-07T10:46:04Z,98628805,181687,https://www.youtube.com/watch?v=CPtvV0XC_0k,GMM GRAMMY OFFICIAL
Clean Bandit - Solo (feat. Demi Lovato) [Official Video],Clean Bandit,2018-05-31T09:00:13Z,1045369832,7075527,https://www.youtube.com/watch?v=8JnfIa84TnU,Clean Bandit
รถคันเก่า - Atom ชนกันต์  [Official MV],OfficialWhiteMusic,2018-07-03T13:00:11Z,39011775,122918,https://www.youtube.com/watch?v=o-BLXj0qjGM,OfficialWhiteMusic
ILLSLICK - กำลังจะ [Official Lyrics Video],Illslick thelegandary,2018-05-30T13:04:49Z,244161186,720287,https://www.youtube.com/watch?v=mjylSi486E4,Illslick thelegandary
"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse) (Official Video)",PostMaloneVEVO,2018-10-18T16:00:03Z,2570584412,16560691,https://www.youtube.com/watch?v=ApXoWvfEYVU,PostMaloneVEVO
JENNIE - 'SOLO' M/V,BLACKPINK,2018-11-12T09:00:04Z,1041489247,15104024,https://www.youtube.com/watch?v=b73BI9eUkjM,BLACKPINK
THE TOYS - ลาลาลอย (100%)  [Official Music Video],Whattheduck,2018-10-18T14:00:07Z,180640399,845424,https://www.youtube.com/watch?v=jdiRSOkzQns,Whattheduck
ซ่อนกลิ่น - PALMY「Official Audio」,Genierock,2018-10-09T11:00:04Z,246919336,764826,https://www.youtube.com/watch?v=M7ovvi6UdcI,Genierock
"Ariana Grande - thank u, next (Official Video)",ArianaGrandeVevo,2018-11-30T19:58:22Z,837272613,13845696,https://www.youtube.com/watch?v=gl1aHhXnN1k,ArianaGrandeVevo
POLYCAT - อาวรณ์ | I Want You [Official MV],SMALLROOM,2018-08-07T12:55:01Z,90371954,313528,https://www.youtube.com/watch?v=19UjyhKY7eA,SMALLROOM
"F.HERO Ft. P-Hot, YOUNGOHM, FYMME (Prod. By DeejayB) - เสือสิ้นลาย [Official MV]",Whattheduck,2018-10-11T10:00:22Z,267934844,987817,https://www.youtube.com/watch?v=47hae1Xw_Xw,Whattheduck
POLYCAT - ดูดี | Pretty ...Good [Official MV],SMALLROOM,2018-11-05T12:55:00Z,44718388,207815,https://www.youtube.com/watch?v=Wii4DusZ6L8,SMALLROOM
ActArt - นอกจากชื่อฉัน [Official MV],BatteryMusicOfficial,2017-05-26T14:00:00Z,266103357,611251,https://www.youtube.com/watch?v=A4HVJfxxaUY,BatteryMusicOfficial
OG-ANIC x LAZYLOXY : เป็นไรไหม ? [Prod.by NINO],OG-ANIC,2018-09-12T13:48:06Z,360023978,1525961,https://www.youtube.com/watch?v=1sl1PxeU_wk,OG-ANIC
UrboyTJ : แบกไม่ไหว Ft. Lazyloxy - (Official Music Video),URBOYTJ,2018-11-25T05:00:06Z,117727929,587170,https://www.youtube.com/watch?v=k4nkOblsang,URBOYTJ
THE TOYS - พูดไม่ออก (JUST WONDER) [Official MV],Whattheduck,2019-02-20T12:00:09Z,44934380,290999,https://www.youtube.com/watch?v=ieIRzixLvsE,Whattheduck
BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,BLACKPINK,2018-06-15T09:00:05Z,2267907299,24207665,https://www.youtube.com/watch?v=IHNzOHi8sJs,BLACKPINK
"Post Malone - ""Wow."" (Official Music Video)",Post Malone,2019-03-20T03:14:17Z,344929330,2970593,https://www.youtube.com/watch?v=393C3pr2ioY,Post Malone
มีผลต่อหัวใจ - นนท์ ธนนท์ [Official Music Video],i am,2018-06-29T11:00:10Z,65754020,180909,https://www.youtube.com/watch?v=ta_EAYmbnPE,i am
Lipta - หมอกร้าย feat. Fongbeer & Kob the X factor  [Official MV],LIPTAofficial,2018-04-03T10:04:02Z,86346527,160067,https://www.youtube.com/watch?v=2KS3C7LHw_c,LIPTAofficial
เจ็บน้อยที่สุด - ZEAL [OFFICIAL MV],ME RECORDS,2018-11-23T12:07:14Z,101215318,587916,https://www.youtube.com/watch?v=IPJcmFjaqEg,ME RECORDS
ภาพจำ -  ป๊อบ ปองกูล (POP PONGKOOL) [Official MV],OfficialWhiteMusic,2018-03-09T12:40:24Z,150447122,526808,https://www.youtube.com/watch?v=TgbdwLQDV3s,OfficialWhiteMusic
NICECNX - หลอก ( PROD. BY BOSSA ON THE BEAT ) [ OFFICIAL MV ],NICECNX,2018-11-21T11:08:15Z,123143906,485061,https://www.youtube.com/watch?v=yeLzT0M21Kk,NICECNX
"Khalid, Kane Brown - Saturday Nights REMIX (Official Video)",KhalidVEVO,2019-02-20T05:00:02Z,259889736,1282907,https://www.youtube.com/watch?v=5hqK-A0UxKw,KhalidVEVO
BLACKPINK - 'Forever Young' DANCE PRACTICE VIDEO (MOVING VER.),BLACKPINK,2018-06-21T01:00:01Z,247183779,4082170,https://www.youtube.com/watch?v=89kTb73csYg,BLACKPINK
Bedroom Audio - รักมือสอง [Official Music Video],TERO MUSIC,2018-10-18T08:32:56Z,321126396,931571,https://www.youtube.com/watch?v=squnzmd-QX0,TERO MUSIC
IZ*ONE (아이즈원) - 라비앙로즈 (La Vie en Rose) MV,Stone Music Entertainment,2018-10-29T09:00:05Z,195559022,2102149,https://www.youtube.com/watch?v=WZwr2a_lFWY,Stone Music Entertainment
Halsey - Without Me,HalseyVEVO,2018-10-29T15:58:23Z,975526615,9248958,https://www.youtube.com/watch?v=ZAfAud_M_mg,HalseyVEVO
ความเงียบดังที่สุด - Getsunova [Official MV],OfficialWhiteMusic,2018-07-31T13:00:06Z,190046748,710724,https://www.youtube.com/watch?v=TMr6subvuQI,OfficialWhiteMusic
EXO 엑소 'Love Shot' MV,SMTOWN,2018-12-13T09:00:11Z,629876310,9106695,https://www.youtube.com/watch?v=pSudEWBAYRE,SMTOWN
ไม่อยู่ในชีวิตแต่อยู่ในหัวใจ - LULA 【OFFICIAL MV】,GMM GRAMMY OFFICIAL,2018-09-25T13:00:15Z,123199706,536974,https://www.youtube.com/watch?v=m5UKkFFIeUk,GMM GRAMMY OFFICIAL
Cyanide x Ninja - อย่ายิ้ม (smile) Prod.by 1rock,Cyanide official,2019-01-06T12:00:01Z,27380900,212897,https://www.youtube.com/watch?v=4JfMI-TSps8,Cyanide official
ความรักกำลังก่อตัว - นนท์ ธนนท์  [Official Music Video],i am,2018-10-29T03:00:00Z,45525493,133132,https://www.youtube.com/watch?v=2NNPwwreJDc,i am
ได้ข่าว (Breaking News) - Lipta Feat. CDGUNTEE [Official MV],LIPTAofficial,2018-11-26T05:33:08Z,13308495,46801,https://www.youtube.com/watch?v=vaF9Nf8bw2E,LIPTAofficial
BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,BLACKPINK,2017-06-22T09:00:01Z,1423919504,13745833,https://www.youtube.com/watch?v=Amq-qlqbjYA,BLACKPINK
Good Luck - Lipta Feat. Maiyarap [Official MV],LIPTAofficial,2018-07-09T10:06:40Z,29791675,109113,https://www.youtube.com/watch?v=K9hCzkipxNE,LIPTAofficial
The Parkinson - ไปเถอะ (Just Go.) | (OFFICIAL MV),Spicydisc,2018-11-27T12:45:01Z,15501408,56919,https://www.youtube.com/watch?v=Pv2cI9NY86g,Spicydisc
WONDERFRAME - สุดท้ายก็หมา (feat. เด็กเลี้ยงควาย) 【Official Music Video】,Wayfer Records,2018-11-09T11:00:37Z,82419165,453986,https://www.youtube.com/watch?v=VRv8iim_jzI,Wayfer Records
ช้ำคือเรา - [Cover By สมอารมณ์ x Pimthitiii],PugPiano,2018-03-28T05:34:39Z,400754898,1174215,https://www.youtube.com/watch?v=yqpmX4eOCHo,PugPiano
HONNE - Day 1 ◑,H O N N E,2018-03-29T11:47:24Z,113293358,633253,https://www.youtube.com/watch?v=hWOB5QYcmh0,H O N N E
หนึ่งคืน - Atom ชนกันต์ [Official MV],OfficialWhiteMusic,2018-11-01T13:00:08Z,9233087,65993,https://www.youtube.com/watch?v=S0SKokKFkO4,OfficialWhiteMusic
Marshmello ft. Bastille - Happier (Official Music Video),Marshmello,2018-09-24T13:58:16Z,1274902954,15467645,https://www.youtube.com/watch?v=m7Bc3pLyij0,Marshmello
ติดตลก - โอ๊ต ปราโมทย์ [Official MV],OfficialWhiteMusic,2018-08-29T13:00:11Z,31870358,171294,https://www.youtube.com/watch?v=mgXnWynhNE8,OfficialWhiteMusic
Safeplanet - คำตอบ (Answer),safeplanet,2018-09-29T14:01:54Z,136561463,360104,https://www.youtube.com/watch?v=P2y-C4sQfCc,safeplanet
นอนไม่หลับ (ถ้าไม่กลับพร้อมเธอ) : Me' [Official MV],rsfriends,2015-05-12T15:00:04Z,8231686,34806,https://www.youtube.com/watch?v=WQJP9lmGdbE,rsfriends
THE TOYS - Stars ( Official Lyrics Video ),Whattheduck,2018-09-17T14:02:30Z,22689106,125227,https://www.youtube.com/watch?v=9jSaPxzUBXo,Whattheduck
Aquaman Official Soundtrack | Everything I Need Film Version - Skylar Grey | WaterTower,WaterTower Music,2018-12-14T00:04:01Z,82596449,525560,https://www.youtube.com/watch?v=9thM5gLs2tg,WaterTower Music
Daniel Caesar - Best Part (feat. H.E.R.),EscapeTracks,2017-08-25T04:01:13Z,111744368,900253,https://www.youtube.com/watch?v=iKk6_2-AAGc,EscapeTracks
F.HERO & THE TOYS - นอนได้แล้ว (Sleep Now) [Official MV],Whattheduck,2018-03-22T15:59:04Z,103493295,375301,https://www.youtube.com/watch?v=Cxoptfa3AmQ,Whattheduck
Dua Lipa & BLACKPINK - Kiss and Make Up (Official Audio),Dua Lipa,2018-10-18T22:56:57Z,253596565,3842364,https://www.youtube.com/watch?v=AX3Bsiq-13k,Dua Lipa
ยิ้มก็พอ feat. Wonderframe,TOR+ Saksit - Topic,2019-01-08T09:08:24Z,671787,2253,https://www.youtube.com/watch?v=8OcMCVmrmvM,TOR+ Saksit - Topic
BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,BLACKPINK,2016-08-08T11:17:04Z,1756363906,16835288,https://www.youtube.com/watch?v=bwmSjveL3Lc,BLACKPINK
iKON - 'I'M OK' M/V,iKON,2019-01-07T09:00:06Z,45007456,1648130,https://www.youtube.com/watch?v=yqszm7AnX-4,iKON
iKON - ‘사랑을 했다(LOVE SCENARIO)’ M/V,iKON,2018-01-25T09:00:03Z,688262674,7842911,https://www.youtube.com/watch?v=vecSVX1QYbQ,iKON
BLACKPINK - '불장난 (PLAYING WITH FIRE)' M/V,BLACKPINK,2016-10-31T15:00:06Z,904970468,8912573,https://www.youtube.com/watch?v=9pdj4iJD08s,BLACKPINK
GAVIN:D - สตรอเบอร์รี่ XOXO ft. PANTIPA.A (PROD.NINO),GAVIN:D,2019-01-10T14:35:40Z,2930727,39159,https://www.youtube.com/watch?v=VTtaXOFB8N4,GAVIN:D
CHUNG HA 청하 'Gotta Go (벌써 12시)' Official Music Video,MNH Entertainment,2019-01-02T09:00:02Z,104823906,1448412,https://www.youtube.com/watch?v=HlN2BXNJzxA,MNH Entertainment
The Chainsmokers - Hope ft. Winona Oak (Lyric Video),The Chainsmokers,2018-12-14T15:00:05Z,158158678,1001314,https://www.youtube.com/watch?v=SJOgTMP8cs4,The Chainsmokers
YOUNGOHM - ดูไว้ (Doo White),YOUNGOHM,2018-12-14T11:00:05Z,269742737,1570112,https://www.youtube.com/watch?v=PX7oPIjsofY,YOUNGOHM
"Taylor Swift - ""Slut!"" (Taylor's Version) (From The Vault) (Lyric Video)",TaylorSwiftVEVO,2023-10-27T04:00:30Z,13358178,245185,https://www.youtube.com/watch?v=qrxsceexTBw,TaylorSwiftVEVO
BTS (방탄소년단) - 00:00 (Zero O'Clock) 교차편집 (Stage Mix),ctc0128,2022-01-01T13:30:04Z,51588238,484396,https://www.youtube.com/watch?v=KXvwqtinibk,ctc0128
TXT (투모로우바이투게더) '0X1=LOVESONG (I Know I Love You) feat. Seori' Official MV,HYBE LABELS,2021-05-31T08:55:13Z,116497630,3851718,https://www.youtube.com/watch?v=d5bbqKYu51w,HYBE LABELS
EXO-SC 세훈&찬열 '10억뷰 (1 Billion Views) (Feat. MOON)' MV,SMTOWN,2020-07-13T09:00:02Z,22228456,1367096,https://www.youtube.com/watch?v=9sLaT9eHAYQ,SMTOWN
1001 (You’re Lovely) - SERIOUS BACON [ Official Lyrics ],SERIOUS BACON,2021-02-26T15:00:18Z,14361580,211020,https://www.youtube.com/watch?v=iO8ouMrxFM8,SERIOUS BACON
NCT DREAM (엔시티 드림) - ’119’ LYRICS [HAN|ROM|ENG COLOR CODED] 가사,luhvn,2019-07-26T12:12:01Z,11024975,167781,https://www.youtube.com/watch?v=BXA73nlzPKE,luhvn
134340,BTS - Topic,2018-05-28T15:13:48Z,31194991,635719,https://www.youtube.com/watch?v=lu0XVRP_Bfc,BTS - Topic
Dept - 17 | Hoo Hoo [Official MV],SMALLROOM,2022-09-28T12:00:13Z,24943717,194051,https://www.youtube.com/watch?v=6QdC2thAUUg,SMALLROOM
17 นาที (feat. mints),MILLI - Topic,2024-11-17T10:01:03Z,7053,38,https://www.youtube.com/watch?v=zIrxmn0m8zY,MILLI - Topic
NCT 127 엔시티 127 '질주 (2 Baddies)' MV,SMTOWN,2022-09-15T09:00:07Z,105225937,1328527,https://www.youtube.com/watch?v=FRilMXZqNhA,SMTOWN
2 Fast,SuperM - Topic,2019-10-04T04:03:43Z,2319245,31248,https://www.youtube.com/watch?v=7kr8isoN32U,SuperM - Topic
Mark Tuan - 2 faces (Official Audio),Mark Tuan,2022-08-28T00:54:12Z,975526,13705,https://www.youtube.com/watch?v=p_gseVMHooo,Mark Tuan
2 soon,keshi - Topic,2023-03-31T10:08:04Z,17506051,97873,https://www.youtube.com/watch?v=LKZyp2cSAy4,keshi - Topic
20cm,TOMORROW X TOGETHER - Topic,2019-10-21T12:34:05Z,11936932,103009,https://www.youtube.com/watch?v=vKOOoji5aAg,TOMORROW X TOGETHER - Topic
Taylor Swift - 22 (Taylor's Version) (Lyric Video),TaylorSwiftVEVO,2021-11-12T05:00:04Z,13461783,285475,https://www.youtube.com/watch?v=9boiT64sm0Q,TaylorSwiftVEVO
Celina Sharma & Harris J - 24/7 (Lyrics),Dan Music,2021-11-01T13:15:03Z,19672904,80557,https://www.youtube.com/watch?v=qYkSyu3yY7g,Dan Music
"elijah woods - 24/7, 365 (official lyric video)",elijahwoodsVEVO,2023-07-28T14:00:08Z,47351011,212609,https://www.youtube.com/watch?v=-h_yBTriuaY,elijahwoodsVEVO
LUSS - 247 【Official Music Video】,LUSS OFFICIAL,2021-01-08T12:00:23Z,25235055,191777,https://www.youtube.com/watch?v=Vm9rFxdiA-o,LUSS OFFICIAL
Lauv - 26 [Official Video],Lauv,2022-02-10T17:00:10Z,1973705,48544,https://www.youtube.com/watch?v=FHtQrPX_JpY,Lauv
점점 어른이 되나봐 (feat. 니화),SUGA - Topic,2020-05-23T05:27:30Z,5132758,130097,https://www.youtube.com/watch?v=GLG31v_T1Qo,SUGA - Topic
SEULGI 슬기 '28 Reasons' MV,SMTOWN,2022-10-04T09:00:07Z,30122949,1019373,https://www.youtube.com/watch?v=G_BYjnopO6U,SMTOWN
SARAN x BlackHeart - 2AM (คุณเคยรักใครมาก ๆ มั้ย) Feat. RIFLE,SARAN,2024-10-29T19:00:06Z,4617347,55039,https://www.youtube.com/watch?v=To7VFscs-bY,SARAN
Nick Jonas - 2Drunk (Lyric Video),NickJonasVEVO,2021-03-13T00:00:02Z,1560801,14156,https://www.youtube.com/watch?v=82DWx_1CJIo,NickJonasVEVO
